demand_id,Destination_State,Destination_City,opportunity_name,Origin_Lat,Origin_Lon,Destination_Lat,Destination_Lon,distance_km,distance_mean,distance_variance
355030839000156,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.44882063419341,-46.578496633411895,-23.451554,-46.5725142,0.6821327475378455,0.6479636063188023,0.1087228944617775
355030839000157,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.458805954681267,-46.58220014341477,-23.46109,-46.5834,0.2810996685911332,0.719282758099551,0.07983181963799714
355030839000159,SP,SÃO PAULO,UBS JACANA DR SEBASTIAO GABRIEL SAYAGO DE LAET,-23.469891966635057,-46.575556928583396,-23.4747018,-46.5804964,0.7337646542934564,0.5027248305136548,0.04097800649410962
355030839000161,SP,SÃO PAULO,UBS JACANA DR SEBASTIAO GABRIEL SAYAGO DE LAET,-23.46744717274501,-46.575526545780896,-23.4747018,-46.5804964,0.9504399089288,0.5027248305136548,0.04097800649410962
355030839000162,SP,SÃO PAULO,UBS JARDIM APUANA JOAO KOCH,-23.467159371714644,-46.58800174121702,-23.46319,-46.58467,0.5559920014485923,0.6168400766595112,0.08445375633469589
355030839000163,SP,SÃO PAULO,UBS JARDIM APUANA JOAO KOCH,-23.465206375091842,-46.584856779032165,-23.46319,-46.58467,0.22412851200467393,0.6168400766595112,0.08445375633469589
355030839000164,SP,SÃO PAULO,UBS PARQUE EDU CHAVES,-23.483106918436913,-46.565002369803764,-23.47764,-46.56857,0.70669382321542,0.6133440548025647,0.06483278794635301
355030839000165,SP,SÃO PAULO,UBS PARQUE EDU CHAVES,-23.482211926915568,-46.563786229110924,-23.47764,-46.56857,0.7037086182915369,0.6133440548025647,0.06483278794635301
355030839000166,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.46170531716127,-46.57502113543904,-23.46109,-46.5834,0.8587830846535253,0.719282758099551,0.07983181963799714
355030839000167,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.46120337796307,-46.5730287294898,-23.46109,-46.5834,1.0597170446816988,0.719282758099551,0.07983181963799714
355030839000169,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.45514980462989,-46.57709278296241,-23.451554,-46.5725142,0.614372353995104,0.6479636063188023,0.1087228944617775
355030839000170,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.456313353510527,-46.57868445408994,-23.46109,-46.5834,0.715534549615392,0.719282758099551,0.07983181963799714
355030839000171,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.456974270599964,-46.580034690626434,-23.46109,-46.5834,0.5709627952222694,0.719282758099551,0.07983181963799714
355030839000172,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.45662897224251,-46.5826820936733,-23.46109,-46.5834,0.4994762135315369,0.719282758099551,0.07983181963799714
355030839000173,SP,SÃO PAULO,UBS JARDIM FONTALIS,-23.440756990601113,-46.56702703500276,-23.438896,-46.5713772,0.48998764310239246,0.6170233550501775,0.10088096340073467
355030839000174,SP,SÃO PAULO,UBS JARDIM FONTALIS,-23.43953817854865,-46.566021255328955,-23.438896,-46.5713772,0.551913997872184,0.6170233550501775,0.10088096340073467
355030839000175,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.45779402651875,-46.57772097977256,-23.46109,-46.5834,0.6855100006820394,0.719282758099551,0.07983181963799714
355030839000176,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.45717504097612,-46.57811888842739,-23.46109,-46.5834,0.6922037694557235,0.719282758099551,0.07983181963799714
355030839000177,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.448259739507613,-46.57712247106352,-23.451554,-46.5725142,0.5956747286956542,0.6479636063188023,0.1087228944617775
355030839000178,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.44823053701469,-46.57671591361881,-23.451554,-46.5725142,0.5655110737517262,0.6479636063188023,0.1087228944617775
355030839000179,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.450997161939263,-46.57703717852139,-23.451554,-46.5725142,0.46624790654471593,0.6479636063188023,0.1087228944617775
355030839000180,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.44967610355565,-46.57463472830997,-23.451554,-46.5725142,0.300336758295316,0.6479636063188023,0.1087228944617775
355030839000183,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.45404058545525,-46.5779654810043,-23.451554,-46.5725142,0.6213583282336571,0.6479636063188023,0.1087228944617775
355030839000184,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.452407136591727,-46.57640813494907,-23.451554,-46.5725142,0.40893959588992557,0.6479636063188023,0.1087228944617775
355030839000185,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.451550820616276,-46.574868639199664,-23.451554,-46.5725142,0.24057294810044771,0.6479636063188023,0.1087228944617775
355030839000186,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.461757524701373,-46.58125328311384,-23.46109,-46.5834,0.231455895663664,0.719282758099551,0.07983181963799714
355030839000187,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.458950082016006,-46.57783916342065,-23.46109,-46.5834,0.6156088716097737,0.719282758099551,0.07983181963799714
355030839000188,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.448863939575,-46.5761301972928,-23.451554,-46.5725142,0.4746315464592024,0.6479636063188023,0.1087228944617775
355030839000189,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.449819829661898,-46.576524842589116,-23.451554,-46.5725142,0.4525769817040597,0.6479636063188023,0.1087228944617775
355030839000190,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.45193076412728,-46.57142675030498,-23.451554,-46.5725142,0.11869020799691017,0.6479636063188023,0.1087228944617775
355030839000191,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.452938227460596,-46.57088803747823,-23.451554,-46.5725142,0.22607613045606587,0.6479636063188023,0.1087228944617775
355030839000192,SP,SÃO PAULO,UBS PARQUE EDU CHAVES,-23.479090619445778,-46.5623455459045,-23.47764,-46.56857,0.6558574049499146,0.6133440548025647,0.06483278794635301
355030839000193,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.461388276704678,-46.57006390317554,-23.451554,-46.5725142,1.117554395067309,0.6479636063188023,0.1087228944617775
355030839000194,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.449411285154355,-46.576647051799355,-23.451554,-46.5725142,0.48440098566273465,0.6479636063188023,0.1087228944617775
355030839000195,SP,SÃO PAULO,UBS JACANA DR SEBASTIAO GABRIEL SAYAGO DE LAET,-23.46854565507679,-46.57607655285779,-23.4747018,-46.5804964,0.8177649822960431,0.5027248305136548,0.04097800649410962
355030839000196,SP,SÃO PAULO,UBS JACANA DR SEBASTIAO GABRIEL SAYAGO DE LAET,-23.468942529876536,-46.575515248215645,-23.4747018,-46.5804964,0.8159722658165814,0.5027248305136548,0.04097800649410962
355030839000197,SP,SÃO PAULO,UBS JACANA DR SEBASTIAO GABRIEL SAYAGO DE LAET,-23.467959806191864,-46.575921316899944,-23.4747018,-46.5804964,0.8809077781851904,0.5027248305136548,0.04097800649410962
355030839000198,SP,SÃO PAULO,UBS JACANA DR SEBASTIAO GABRIEL SAYAGO DE LAET,-23.46811963235171,-46.57511230087515,-23.4747018,-46.5804964,0.9132209599693415,0.5027248305136548,0.04097800649410962
355030839000200,SP,SÃO PAULO,UBS JARDIM FONTALIS,-23.440983559552738,-46.57194924830668,-23.438896,-46.5713772,0.23847318792521527,0.6170233550501775,0.10088096340073467
355030839000201,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.463573470185207,-46.56948641182493,-23.451554,-46.5725142,1.3666365635489408,0.6479636063188023,0.1087228944617775
355030839000202,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.46496160462814,-46.57053748318336,-23.46109,-46.5834,1.38233969789354,0.719282758099551,0.07983181963799714
355030839000203,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.450818415782308,-46.579126430910385,-23.451554,-46.5725142,0.6805224538482982,0.6479636063188023,0.1087228944617775
355030839000204,SP,SÃO PAULO,UBS DR JOSE TOLEDO PIZA,-23.453884157991013,-46.58288282513294,-23.46109,-46.5834,0.7997977648498964,0.719282758099551,0.07983181963799714
355030839000205,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.452501929389566,-46.58053969445547,-23.451554,-46.5725142,0.8267216736774387,0.6479636063188023,0.1087228944617775
355030839000206,SP,SÃO PAULO,UBS JARDIM FONTALIS,-23.439049653872168,-46.568974791977645,-23.438896,-46.5713772,0.24608639315576583,0.6170233550501775,0.10088096340073467
355030839000207,SP,SÃO PAULO,UBS VILA NOVA GALVAO SONIA REGINA CAMPANELLI,-23.44964544718658,-46.57218870328522,-23.451554,-46.5725142,0.2139735054016516,0.6479636063188023,0.1087228944617775
355030840000009,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.509740973800643,-46.75141789968835,-23.51016,-46.74613,0.5420611934885483,0.885387234902069,0.1577591947280204
355030840000012,SP,SÃO PAULO,UBS VILA JAGUARA,-23.514142098165028,-46.75432342456419,-23.5140782,-46.7465076,0.7982627535015946,1.1175677578497145,0.6724166228715176
355030840000018,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.50901723854163,-46.75681003156383,-23.51016,-46.74613,1.0981083601912294,0.885387234902069,0.1577591947280204
355030840000020,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.504283399886372,-46.76039691736816,-23.51016,-46.74613,1.5959020369816168,0.885387234902069,0.1577591947280204
355030840000021,SP,SÃO PAULO,AMA UBS ANHANGUERA,-23.503207849747444,-46.759852843470554,-23.4892928,-46.7591709,1.5426791056794726,0.8983659918877467,0.21745195477569337
355030840000022,SP,SÃO PAULO,AMA UBS ANHANGUERA,-23.501673370594396,-46.7592745357343,-23.4892928,-46.7591709,1.3712013334936832,0.8983659918877467,0.21745195477569337
355030840000024,SP,SÃO PAULO,UBS VILA JAGUARA,-23.51566890453823,-46.755445873463955,-23.5140782,-46.7465076,0.9297062986545611,1.1175677578497145,0.6724166228715176
355030840000025,SP,SÃO PAULO,UBS VILA JAGUARA,-23.514279162523582,-46.75732044363842,-23.5140782,-46.7465076,1.1045411028900638,1.1175677578497145,0.6724166228715176
355030840000028,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.507025160638133,-46.76267737560876,-23.51016,-46.74613,1.7253491695520284,0.885387234902069,0.1577591947280204
355030840000030,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.509081294621783,-46.75512394308309,-23.51016,-46.74613,0.9263201679233085,0.885387234902069,0.1577591947280204
355030840000031,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.50944721951421,-46.75772711579721,-23.51016,-46.74613,1.1870814804711671,0.885387234902069,0.1577591947280204
355030840000033,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.509887566666798,-46.749632769739634,-23.51016,-46.74613,0.359019559379749,0.885387234902069,0.1577591947280204
355030840000034,SP,SÃO PAULO,UBS VILA JAGUARA,-23.512960431450864,-46.753231505570945,-23.5140782,-46.7465076,0.6977855650587739,1.1175677578497145,0.6724166228715176
355030840000035,SP,SÃO PAULO,AMA UBS ANHANGUERA,-23.50473682646305,-46.76228412636088,-23.4892928,-46.7591709,1.739750394114281,0.8983659918877467,0.21745195477569337
355030840000036,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.51080562983326,-46.74128010424329,-23.51016,-46.74613,0.5004685904306208,0.885387234902069,0.1577591947280204
355030840000037,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.511277232918566,-46.7442004246759,-23.51016,-46.74613,0.23269732022877765,0.885387234902069,0.1577591947280204
355030840000038,SP,SÃO PAULO,UBS VILA JAGUARA,-23.513773118167737,-46.74317909504393,-23.5140782,-46.7465076,0.34161625391347317,1.1175677578497145,0.6724166228715176
355030840000039,SP,SÃO PAULO,UBS VILA JAGUARA,-23.51602284919029,-46.74175726906223,-23.5140782,-46.7465076,0.53080544136901,1.1175677578497145,0.6724166228715176
355030840000040,SP,SÃO PAULO,UBS VILA JAGUARA,-23.512787343082596,-46.74626652532478,-23.5140782,-46.7465076,0.14506863405436024,1.1175677578497145,0.6724166228715176
355030840000041,SP,SÃO PAULO,UBS VILA JAGUARA,-23.512927654819876,-46.744768875068004,-23.5140782,-46.7465076,0.21856479423305147,1.1175677578497145,0.6724166228715176
355030840000042,SP,SÃO PAULO,UBS VILA JAGUARA,-23.5132962211531,-46.74739444446006,-23.5140782,-46.7465076,0.12531588962619133,1.1175677578497145,0.6724166228715176
355030840000043,SP,SÃO PAULO,UBS VILA JAGUARA,-23.51298555049426,-46.74831152959191,-23.5140782,-46.7465076,0.22042466461702687,1.1175677578497145,0.6724166228715176
355030840000044,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.510648554399292,-46.74737603922307,-23.51016,-46.74613,0.13828674988153059,0.885387234902069,0.1577591947280204
355030840000045,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.508826424714513,-46.748843489959775,-23.51016,-46.74613,0.31403781702811306,0.885387234902069,0.1577591947280204
355030840000046,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.506750044187022,-46.75224837216455,-23.51016,-46.74613,0.7301511919837483,0.885387234902069,0.1577591947280204
355030840000047,SP,SÃO PAULO,UBS VILA JAGUARA,-23.515272921332485,-46.7460878445675,-23.5140782,-46.7465076,0.13908830294385055,1.1175677578497145,0.6724166228715176
355030840000048,SP,SÃO PAULO,UBS VILA JAGUARA,-23.517003365866262,-46.74531639157016,-23.5140782,-46.7465076,0.3460553391808627,1.1175677578497145,0.6724166228715176
355030840000049,SP,SÃO PAULO,UBS VILA JAGUARA,-23.514814385406954,-46.751354633975275,-23.5140782,-46.7465076,0.5016966376213111,1.1175677578497145,0.6724166228715176
355030840000050,SP,SÃO PAULO,UBS VILA JAGUARA,-23.512540629172044,-46.75088391716302,-23.5140782,-46.7465076,0.4782972063477825,1.1175677578497145,0.6724166228715176
355030840000051,SP,SÃO PAULO,UBS VILA JAGUARA,-23.518639596879595,-46.74787185321969,-23.5140782,-46.7465076,0.5240419810788931,1.1175677578497145,0.6724166228715176
355030840000052,SP,SÃO PAULO,UBS VILA JAGUARA,-23.51720211520162,-46.7492444171306,-23.5140782,-46.7465076,0.4447756831125701,1.1175677578497145,0.6724166228715176
355030840000053,SP,SÃO PAULO,UBS VILA JAGUARA,-23.515056451926217,-46.753197078359705,-23.5140782,-46.7465076,0.6917323813231407,1.1175677578497145,0.6724166228715176
355030840000054,SP,SÃO PAULO,UBS VILA JAGUARA,-23.514647264424006,-46.75228523986481,-23.5140782,-46.7465076,0.5934263785793622,1.1175677578497145,0.6724166228715176
355030840000055,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.50966386547175,-46.7529542139715,-23.51016,-46.74613,0.6991427119047428,0.885387234902069,0.1577591947280204
355030840000056,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.511013374262493,-46.75524758080514,-23.51016,-46.74613,0.9359886767960163,0.885387234902069,0.1577591947280204
355030840000057,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.506340104842405,-46.7583070630344,-23.51016,-46.74613,1.3136851168991734,0.885387234902069,0.1577591947280204
355030840000058,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.507298465234317,-46.75715952263982,-23.51016,-46.74613,1.1702234402942175,0.885387234902069,0.1577591947280204
355030840000059,SP,SÃO PAULO,UBS VILA JAGUARA,-23.520071281753133,-46.75177610453783,-23.5140782,-46.7465076,0.8544370602089447,1.1175677578497145,0.6724166228715176
355030840000060,SP,SÃO PAULO,UBS VILA JAGUARA,-23.520107967928265,-46.75140108674915,-23.5140782,-46.7465076,0.8341009463072437,1.1175677578497145,0.6724166228715176
355030840000061,SP,SÃO PAULO,UBS VILA JAGUARA,-23.519541991655586,-46.75100543726182,-23.5140782,-46.7465076,0.759723680420979,1.1175677578497145,0.6724166228715176
355030840000062,SP,SÃO PAULO,UBS VILA JAGUARA,-23.512842459141904,-46.75573938363613,-23.5140782,-46.7465076,0.9527293506309141,1.1175677578497145,0.6724166228715176
355030840000063,SP,SÃO PAULO,UBS VILA JAGUARA,-23.51377585391941,-46.75611405911846,-23.5140782,-46.7465076,0.9816817846441203,1.1175677578497145,0.6724166228715176
355030840000064,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.50601630420777,-46.76068722939792,-23.51016,-46.74613,1.556014195369295,0.885387234902069,0.1577591947280204
355030840000065,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.50606831547908,-46.76192217137254,-23.51016,-46.74613,1.6753793466275313,0.885387234902069,0.1577591947280204
355030840000066,SP,SÃO PAULO,AMA UBS ANHANGUERA,-23.498622943853963,-46.75610734972759,-23.4892928,-46.7591709,1.0796664178548285,0.8983659918877467,0.21745195477569337
355030840000067,SP,SÃO PAULO,UBS VILA MANGALOT,-23.501614214748564,-46.75719285376996,-23.495812,-46.7453164,1.3727752172800083,0.5659573698578225,0.058517294041222294
355030840000068,SP,SÃO PAULO,UBS VILA JAGUARA,-23.511638658789668,-46.75839071871277,-23.5140782,-46.7465076,1.2433468357356565,1.1175677578497145,0.6724166228715176
355030840000069,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.51054412210222,-46.75906120593797,-23.51016,-46.74613,1.3213885533137448,0.885387234902069,0.1577591947280204
355030840000070,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.50914189710701,-46.760851796103516,-23.51016,-46.74613,1.5078118934721154,0.885387234902069,0.1577591947280204
355030840000071,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.508458203198053,-46.75946051494356,-23.51016,-46.74613,1.3744806622210504,0.885387234902069,0.1577591947280204
355030840000072,SP,SÃO PAULO,UBS VILA JAGUARA,-23.515612912909248,-46.75081229594398,-23.5140782,-46.7465076,0.4713499941694612,1.1175677578497145,0.6724166228715176
355030840000073,SP,SÃO PAULO,UBS VILA JAGUARA,-23.51640252011285,-46.75050028935467,-23.5140782,-46.7465076,0.482226678231207,1.1175677578497145,0.6724166228715176
355030840000074,SP,SÃO PAULO,UBS VILA JAGUARA,-23.51668318800589,-46.75083711644329,-23.5140782,-46.7465076,0.5279676375754173,1.1175677578497145,0.6724166228715176
355030840000075,SP,SÃO PAULO,AMA UBS VILA CLARA,-23.50542869165993,-46.754290228758975,-23.51016,-46.74613,0.9844819379224318,0.885387234902069,0.1577591947280204
355030840000076,SP,SÃO PAULO,UBS VILA JAGUARA,-23.515092828566367,-46.73579812162853,-23.5140782,-46.7465076,1.0995140788124549,1.1175677578497145,0.6724166228715176
355030840000078,SP,SÃO PAULO,UBS VILA ANASTACIO,-23.513181604081918,-46.73335478483527,-23.51416,-46.7206,1.3071515171452814,0.8709006882085858,0.09366105260861075
355030841000006,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.541062807534214,-46.74305446459094,-23.53326,-46.72968,1.6161458132606368,0.9797087188543342,0.2906518594023277
355030841000008,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.543562176196122,-46.7419278740992,-23.53326,-46.72968,1.6929148331568855,0.9797087188543342,0.2906518594023277
355030841000009,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.544287929695273,-46.7422361494881,-23.55683,-46.73189,1.7451018601796335,1.3717486231416633,0.16924311352161142
355030841000010,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.54504857745997,-46.74379374840349,-23.55683,-46.73189,1.783176735622894,1.3717486231416633,0.16924311352161142
355030841000011,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.545304761044235,-46.742348086175284,-23.55683,-46.73189,1.6641729247746644,1.3717486231416633,0.16924311352161142
355030841000012,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.54625219904505,-46.74197874756252,-23.55683,-46.73189,1.5599643680021855,1.3717486231416633,0.16924311352161142
355030841000013,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.54615671262371,-46.74254401781719,-23.55683,-46.73189,1.6064282337652733,1.3717486231416633,0.16924311352161142
355030841000015,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.546042427834244,-46.74414863701332,-23.55683,-46.73189,1.7303096969399676,1.3717486231416633,0.16924311352161142
355030841000016,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.546700564148043,-46.74546776820541,-23.55683,-46.73189,1.783366497953096,1.3717486231416633,0.16924311352161142
355030841000017,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.54452779209578,-46.74711069346829,-23.55683,-46.73189,2.0667588556767558,1.3717486231416633,0.16924311352161142
355030841000018,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.54729689121933,-46.747877411149915,-23.56319,-46.74854,1.7614905662320357,1.1302603404183689,0.36048400628786575
355030841000019,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.545678868458864,-46.749555453186034,-23.56319,-46.74854,1.9421590891006808,1.1302603404183689,0.36048400628786575
355030841000020,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.542766953567572,-46.74926696544918,-23.53326,-46.72968,2.2602775107914983,0.9797087188543342,0.2906518594023277
355030841000021,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.545314378281898,-46.7525310302284,-23.56319,-46.74854,2.0212574089128363,1.1302603404183689,0.36048400628786575
355030841000022,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.544128331985807,-46.753552758023126,-23.56319,-46.74854,2.1722670281998964,1.1302603404183689,0.36048400628786575
355030841000023,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.544331628590317,-46.75726458634734,-23.56319,-46.74854,2.270622857933903,1.1302603404183689,0.36048400628786575
355030841000024,SP,SÃO PAULO,UBS VILA JAGUARA,-23.534651424520206,-46.75793922477346,-23.5140782,-46.7465076,2.560175874995815,1.1175677578497145,0.6724166228715176
355030841000026,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.550150133499372,-46.73621022688694,-23.55683,-46.73189,0.8613239535159715,1.3717486231416633,0.16924311352161142
355030841000027,SP,SÃO PAULO,AMA UBS VILA NOVA JAGUARE,-23.554090767303098,-46.739069321337524,-23.55683,-46.73189,0.7932967159559184,1.3717486231416633,0.16924311352161142
355030841000028,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.54875348121108,-46.748727851000154,-23.56319,-46.74854,1.5989862197318674,1.1302603404183689,0.36048400628786575
355030841000029,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.54948464567362,-46.74735133377267,-23.56319,-46.74854,1.5227372533370358,1.1302603404183689,0.36048400628786575
355030841000030,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.549151307561868,-46.749931462178004,-23.56319,-46.74854,1.56128806994281,1.1302603404183689,0.36048400628786575
355030841000033,SP,SÃO PAULO,UBS VILA DALVA ENG GUILHERME H PINTO COELHO,-23.545132952337088,-46.75956626217538,-23.5637007,-46.7651936,2.1351658807626825,0.8954821673057712,0.4734209783222421
355030841000034,SP,SÃO PAULO,UBS VILA DALVA ENG GUILHERME H PINTO COELHO,-23.53806126644285,-46.7587736657334,-23.5637007,-46.7651936,2.9142862218975942,0.8954821673057712,0.4734209783222421
355030841000035,SP,SÃO PAULO,UBS SAO REMO,-23.555568607895463,-46.74477172554169,-23.5636601,-46.7433416,0.9079647904516424,0.5195648134301512,0.10898845217440861
355030841000036,SP,SÃO PAULO,UBS SAO REMO,-23.556415751687965,-46.74470727132065,-23.5636601,-46.7433416,0.814350157967572,0.5195648134301512,0.10898845217440861
355030841000037,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.556182475207862,-46.74570844961795,-23.56319,-46.74854,0.8281892595199243,1.1302603404183689,0.36048400628786575
355030841000039,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.55679231988681,-46.74524001296156,-23.56319,-46.74854,0.7845762111033718,1.1302603404183689,0.36048400628786575
355030841000040,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.553870217009827,-46.74897829242699,-23.56319,-46.74854,1.0331530784131735,1.1302603404183689,0.36048400628786575
355030841000041,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.551899117190526,-46.74870919126747,-23.56319,-46.74854,1.250605737095347,1.1302603404183689,0.36048400628786575
355030841000042,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.55209643524009,-46.75061190216328,-23.56319,-46.74854,1.2467100597975957,1.1302603404183689,0.36048400628786575
355030841000045,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.55109125024746,-46.75693372697748,-23.56319,-46.74854,1.5905642688342099,1.1302603404183689,0.36048400628786575
355030841000046,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.554774675975164,-46.75436426356247,-23.56319,-46.74854,1.105547223022711,1.1302603404183689,0.36048400628786575
355030841000047,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.55435409686341,-46.75605008987054,-23.56319,-46.74854,1.2432000403016794,1.1302603404183689,0.36048400628786575
355030841000049,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.542923735765232,-46.7470698987931,-23.53326,-46.72968,2.073315561942705,0.9797087188543342,0.2906518594023277
355030841000050,SP,SÃO PAULO,UBS RIO PEQUENO PAULO DE BARROS FRANCA,-23.54396344323195,-46.75477785219143,-23.56319,-46.74854,2.222580108825647,1.1302603404183689,0.36048400628786575
355030841000052,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.538291661741336,-46.74701973294655,-23.53326,-46.72968,1.8562429893767904,0.9797087188543342,0.2906518594023277
355030841000053,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.53899393789233,-46.74688750956072,-23.53326,-46.72968,1.8683485746671338,0.9797087188543342,0.2906518594023277
355030841000056,SP,SÃO PAULO,UBS VILA JAGUARA,-23.530849697576592,-46.75391765435148,-23.5140782,-46.7465076,2.0057019593313634,1.1175677578497145,0.6724166228715176
355030841000057,SP,SÃO PAULO,UBS VILA JAGUARA,-23.527853357592132,-46.757002644317026,-23.5140782,-46.7465076,1.8644769512900061,1.1175677578497145,0.6724166228715176
355030841000059,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.5408750508102,-46.74219403445463,-23.53326,-46.72968,1.5310648540391925,0.9797087188543342,0.2906518594023277
355030841000060,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.541194550837194,-46.741565513970336,-23.53326,-46.72968,1.4983960105966079,0.9797087188543342,0.2906518594023277
355030841000061,SP,SÃO PAULO,UBS PARQUE NOVO MUNDO I,-23.54267598676488,-46.74142141087625,-23.53326,-46.72968,1.5890102284217353,0.9797087188543342,0.2906518594023277
